9.436799	1.2828265	-5.8421917
9.424565	1.2848707	-5.841633
15.403778	0.25583372	-4.263854
8.796484	2.5069635	-5.2773232
10.289861	3.2496967	-2.7522724
7.919574	0.8685418	-6.178244
16.629305	0.6013314	-5.0647674
6.8861523	-2.2898133	-5.967402
8.1615505	3.1515646	-6.3755345
4.579435	0.1679152	-7.9841785
6.7295794	3.5283546	-7.2319093
10.11669	3.274222	-2.8180683
6.1532145	3.996667	-6.908889
5.745357	4.204227	-6.837959
5.4288783	-1.3640089	-8.000725
5.1753125	-0.8219588	-8.001339
6.862375	-2.8019729	-6.1967807
5.0181255	5.443787	4.5541973
4.8818607	-4.945671	-6.4429984
-7.103788	-3.1970434	4.202808
0.07687545	4.732014	-6.054238
15.815868	0.41654465	-4.65652
11.486028	2.0654533	1.2531707
6.2019362	-1.3242712	-4.06702
-0.5503455	-4.363875	5.393698
5.568714	5.354522	0.27950907
5.7856083	0.08197009	-7.9524875
-1.1071613	1.4429443	-6.0614057
0.60722494	1.5277598	-4.1505866
9.734269	3.1664789	-2.9866185
-2.1215222	3.0121293	-7.8776345
7.026232	-2.44432	-6.4347224
8.3273945	-5.095422	2.6001434
5.137358	-4.641232	-6.571806
-4.184192	-5.356588	-0.5952274
-5.6320276	-3.1954548	-3.0256202
15.857652	0.60622776	-1.6186615
6.638528	-2.7019734	-6.4156375
6.785178	-1.8985476	-6.79863
6.8806267	-3.6985729	5.6109185
4.7380023	1.1527673	-6.9120307
16.295967	1.870401	-2.6890054
-2.636008	0.02947565	2.1173308
8.793524	2.2087874	-5.9504504
10.700403	2.5141406	-1.9024366
16.076063	0.45188153	-1.4199592
7.2381287	0.6917812	4.991396
7.044299	-2.4274552	-6.739268
14.271339	1.3014106	-0.04153459
4.71735	-2.8245468	-5.0543194
2.2501528	-1.9019539	-5.7594733
5.055769	-1.298262	5.59259
0.59907836	-1.718993	7.1092005
6.922098	-6.115438	2.257589
15.692701	0.3925439	-4.526477
4.3934126	-6.02874	3.795267
8.567408	-2.0314155	4.228368
9.789078	5.4598417	4.2502913
10.432141	3.481487	0.6991632
5.7968397	3.65844	5.619843
6.2182074	0.41775638	3.970892
2.595209	-5.983972	-7.179417
8.867982	3.2261717	-3.1546714
9.244586	2.914436	-3.9001846
14.82431	2.2621856	-1.5389789
10.585499	1.6604047	2.9284253
16.27135	0.17356227	-4.7771378
1.2882307	8.07006	9.451524
15.819482	2.145921	0.21658643
1.415896	0.99203205	-3.7432938
8.331634	3.9525442	-2.1033208
-0.7756034	7.061721	-4.3699794
-0.4163376	0.52935904	3.8635495
4.5076113	4.9288306	0.46024156
13.550068	1.1845133	2.1957011
5.135548	-2.1921866	-5.2699966
-2.7755587	3.0663302	-3.4566686
2.3645887	3.6649127	9.586448
8.091927	-5.08563	2.8651612
5.3677917	-3.197945	-5.0286317
-0.40060073	1.6568444	3.4032576
6.218029	0.19983459	-7.860207
10.783226	2.4304821	-1.8368031
13.744309	6.5538044	5.19575
-1.548793	2.0764759	3.9587069
0.3449308	3.5523837	5.7639995
7.8776793	-0.87941504	4.873534
6.2778463	-2.9502745	-6.736814
4.5254436	3.657663	7.2758355
-3.3830392	-3.250639	-7.9072533
8.276503	4.0831046	-2.0263708
6.663362	1.721256	-6.7026
8.638449	3.7890685	4.047281
16.2099	0.78222686	-0.90711945
-2.3907573	-3.8422306	-5.647387
3.125273	-0.21518894	6.523443
1.6920078	-6.9647145	0.08700095
13.857227	2.831173	2.411943
5.1808653	-3.8773906	-7.788559
6.634602	7.202369	-2.5997562
-4.121154	-8.676899	-5.3360553
6.5151496	-0.048364278	6.141952
5.2372785	-4.144794	-8.408073
16.622488	2.8097997	-2.3811483
15.650788	3.0439622	-3.319115
8.481598	-1.6588882	4.371253
5.3438644	4.345996	-5.8320913
9.223668	4.696874	2.4743466
12.555687	3.0399752	5.2526164
14.346612	1.2203668	-0.37260425
9.400567	4.4483232	3.3500538
10.572174	3.4359615	3.2155268
-2.4635687	0.6333169	4.6692133
8.0200615	0.8139722	-6.195212
-0.64504105	-2.6453965	-5.127103
16.671387	0.6020464	-5.1165457
4.657846	-5.2961082	-5.7762766
5.964268	-3.413183	-7.3239384
6.228099	-1.282708	-4.00868
-0.7432862	0.35118973	-1.7166868
8.428161	-4.4954824	3.2682633
1.1165584	1.1252743	2.8040762
9.3307085	3.176342	-3.0661874
0.51314324	-7.7380247	-4.4717073
15.977689	2.5731297	-0.35966894
7.8147893	1.9757559	-6.5284348
6.28194	2.3087058	-7.175165
9.186213	1.1828597	-5.883216
2.9813297	5.0524654	-6.898461
4.9882574	3.0070095	-6.5154223
6.518759	2.0392485	-7.2290287
8.44716	3.3719165	-5.0408077
8.362398	3.9993777	-2.1095636
3.8700697	1.4254276	-7.418574
2.3536072	5.8132253	-2.5525417
1.9807774	-2.5382588	-5.697529
14.607488	3.1380987	-2.2939982
15.818808	0.31959206	-1.4608841
4.0349984	-5.603528	-6.497272
3.9502642	-5.8576794	-7.996652
-2.2931674	-6.5844884	-3.915059
1.4819092	0.9985586	2.895221
5.1217656	-0.02979782	7.522969
1.4417176	-7.1874075	-5.786073
6.0068297	-1.5129462	-4.388236
3.4984202	-4.431142	3.4798944
6.7403784	-2.947797	-6.2863474
2.1966867	-6.7525873	-1.379313
6.125479	-2.825377	-7.0475225
6.7829413	-2.0860019	-6.9177094
-0.87650406	-0.63534814	-6.1385665
4.487776	-1.6944174	-5.566726
8.28869	1.6225158	-6.350289
13.544023	6.458869	5.2765746
7.9770865	0.76600873	-6.2331767
1.6303786	-0.6196002	-6.3499894
7.327859	4.7375784	-1.6202891
-3.9848511	0.39298144	4.272012
0.9370962	-1.4639865	-6.5633674
8.313564	-5.091698	2.6261213
6.388723	-0.9738559	6.2956524
-3.9191597	1.9355571	8.867202
3.3371954	6.847658	5.547119
3.4354777	5.727336	0.13503829
9.171672	6.3251805	8.380878
-5.3673778	2.7143335	3.0365696
0.10222241	2.9140692	2.7949922
6.904756	-6.15248	2.186216
-6.5976343	1.3699101	3.30655
-6.638674	-3.24843	0.0617297
-6.8282223	-3.601622	0.6670672
3.0209363	-6.2433934	4.0438
5.978778	-6.1998415	2.821076
-6.4281487	-0.92953706	7.023976
16.73698	1.1586022	-3.9842472
6.473316	-3.2209194	-6.473006
1.4899555	3.1973424	-5.5892806
1.539928	4.452849	-6.7776427
3.0489526	4.108934	-6.707459
8.432351	1.313096	-6.137575
8.418912	1.7501206	-6.254213
1.6586065	5.294769	-5.374858
0.3299769	1.1714485	-7.5850253
7.399621	1.0764326	-6.0358524
12.738724	6.429592	2.940959
-1.2411159	6.7370505	-3.6202548
2.971993	4.1156955	-8.943123
8.797004	2.2139134	-4.7359743
7.3504863	0.52579147	-6.4335327
6.637635	-0.967086	-7.06096
6.929875	2.0064948	-6.5735226
10.272785	3.1576405	-3.2168605
2.8380404	3.2074835	-5.5673103
5.02204	3.2036335	-6.9528375
10.540802	2.7074525	-1.9703237
5.944369	2.374452	-6.3749995
14.840023	2.5756805	-2.776607
3.8984451	-6.86388	-5.0531087
5.40336	-6.0993357	3.5411282
15.460161	2.5853145	-1.7769997
6.8909492	-3.4725838	-5.9299197
6.766659	-3.0929542	-6.3347864
4.2443438	-6.6932497	2.9631023
6.371024	-2.7280648	-6.8937984
6.684041	-2.2937925	-6.9344826
6.286387	-2.9231458	5.0811243
-1.6683093	-6.647472	-3.5155773
0.7260236	-7.556717	-7.0441823
-4.0451746	-3.6685963	-2.7229455
-4.572273	-5.866883	-0.18025367
5.074962	-4.2870564	-8.181637
15.966087	0.74488735	-3.9839227
-0.9415254	-3.889278	-7.142764
-5.586797	-7.222514	-3.066969
1.7472265	7.4478893	0.79402906
16.504559	1.5873522	-2.9785752
6.7046804	-6.1155386	2.5058167
0.7430763	-0.3281506	-0.11672533
17.349075	-6.818628	-13.088483
-2.5767217	3.0214553	8.923321
6.545687	-5.749594	3.9687145
13.862482	1.2805114	-0.0052444823
15.378732	1.2774256	-3.7781723
6.978016	-4.886623	4.531136
-1.1471331	-3.3524625	-2.4319317
0.12510763	3.0328486	-5.760284
8.765438	3.5085053	-2.7023804
-7.048222	-1.1299639	0.3373638
16.07421	1.7938532	-2.6710503
4.066793	-7.051649	-4.9949293
4.6748724	4.6892896	1.6764503
16.119217	0.4122525	-3.2181146
16.688272	0.6045346	-5.13521
2.910018	4.919592	2.1087794
6.979427	0.6216427	5.739773
2.2173023	-8.194385	-5.1741004
16.296669	1.5314662	-3.6769364
5.4043818	-3.2697537	-4.916375
5.6893764	-7.0139794	2.2928324
-1.5573665	-5.2431006	-8.466655
-2.5225472	3.7262595	-1.0519841
6.7397842	3.8383775	-6.3005357
6.9902496	-5.1280594	4.3008714
4.578558	-7.3864827	1.3780644
10.154954	2.8413324	-2.3647084
-1.0964773	5.294494	0.76669645
3.5669224	6.8678794	3.3842266
6.480335	7.111615	5.2690225
6.5180492	-2.8297298	-7.1750917
-0.653519	-3.070554	-5.0541525
6.702214	-3.1494792	-6.7380314
4.833589	-2.1901114	-7.6783814
7.4814024	4.798389	-1.5136087
-2.326095	-4.8973246	1.2786846
-2.8821788	-5.0250697	1.033863
-4.417665	-3.8561645	-8.428006
-1.8456119	-6.9311323	-8.965393
4.1370897	-5.865768	-7.665046
-4.283967	-7.3018694	-3.9525168
0.02010413	-7.699994	-6.6185203
9.361915	3.322299	-3.2254279
6.7182884	-1.9419497	-7.0021496
5.454248	-1.0805292	-8.000245
14.615058	2.0662596	-3.4476647
8.066098	-5.145849	2.803017
2.0597236	2.380232	9.660561
14.662797	1.9058565	-0.09452676
6.8410316	-5.155161	4.689135
3.67514	3.3303356	5.094845
-0.77149546	-2.332867	2.611524
3.6386292	-9.693302	-3.3891506
3.643082	-9.676957	-3.4086604
0.20712988	-1.609311	-4.483673
-0.49441296	-7.6740885	5.897133
-3.222063	0.821348	8.15078
2.280879	6.3402724	9.492806
6.1150184	-2.7121007	-6.992353
-4.686885	-7.009061	-5.3360977
-2.5310464	-4.644137	-5.363724
4.0989676	-0.014832522	-7.674476
6.024934	-2.65449	-7.056545
4.0147243	-1.0593008	-5.857617
6.367455	-2.8464522	-6.8352766
1.3573474	5.389483	-2.6830857
4.595036	4.418853	1.6078427
0.7915756	-0.18558697	-9.460952
-2.44391	-3.2167926	-6.1895657
0.07344209	-3.6808774	-9.034265
7.7346263	0.8983531	-6.316374
