10.1915245	-14.496655	0.19871658
8.164314	-8.872946	-3.0765076
7.4917307	-7.4836082	-3.6409626
11.696875	-1.2621737	2.6197774
11.687483	-12.331502	0.0425545
9.852202	-7.766096	-2.304499
12.123548	-10.027834	-0.9420567
4.870069	7.8809414	-8.1666975
-5.777288	5.1576467	-5.9544144
6.7487216	-10.719579	-1.138506
11.078267	-7.292331	1.1925935
12.717277	-9.506862	3.0481083
1.108661	-8.5123205	-8.868721
8.730062	-13.283284	-1.523697
11.149041	-7.463388	-0.0355097
-9.002948	-6.036415	-3.40064
1.8706356	-4.3851547	-6.56945
-13.131426	0.91060567	3.7408392
0.20433584	-14.333859	1.2825042
-6.4362187	-11.20233	-2.147221
7.5996633	0.18909092	1.1398575
3.8049622	-1.0424768	-0.9334452
6.138882	0.39257658	-5.3034067
10.917273	-12.99165	1.6394634
12.416673	-10.864104	4.417912
11.989877	-13.970323	3.4646893
12.085443	-14.0586	3.5294304
9.8216505	-7.6340985	-2.2930892
8.754472	-13.872854	0.31561407
7.104107	-10.839624	-2.2288144
7.2166195	-10.7864895	-1.9648218
9.854981	-10.388807	-1.2205831
12.25261	-6.3528514	3.7475626
10.245128	-14.574939	0.24883309
11.54351	-14.333556	3.1753767
9.471006	11.113611	1.8552207
-1.2242156	12.282531	1.4004639
10.060169	3.1434138	1.6847852
4.1986227	6.4678254	-4.506979
1.8090379	9.67751	-3.667198
8.941144	-13.184701	-0.64019996
6.942934	-11.497004	-0.6380555
10.810962	-12.355063	0.24342449
1.4415476	8.941375	-6.3484893
3.393668	-16.107475	2.9764204
7.3702965	-11.04732	-1.6800463
8.334777	-12.936399	-1.7506456
6.193129	-6.7157426	-4.767505
8.371317	-13.314823	-1.8248408
9.338678	-13.543488	-1.6328517
9.938264	-14.22239	-0.73068696
10.947408	-3.5604022	4.0275183
3.6241465	-0.29782718	-1.1560223
11.713321	-11.580191	4.3335233
8.197642	-2.5719466	-2.3877265
8.337663	-6.926156	0.61090463
8.99111	-13.325661	1.5490367
10.550781	-10.919882	3.9054804
-6.261067	2.5590706	6.5172977
10.159546	-6.6696954	1.8042632
11.641547	-3.2113166	4.8385916
0.8448803	-13.590651	-3.4572046
10.501418	-7.896646	-2.321982
6.236028	-14.092546	-9.500206
-1.1912998	-9.001452	-5.710546
-1.2545202	-9.030976	-5.5882487
5.554231	-13.79749	-9.107383
-4.8916006	-4.5510345	-5.3501697
5.3948207	8.758243	-6.233058
-0.02281477	0.75737214	-1.5171938
8.425441	-10.393844	0.8812392
3.521551	-0.8944311	-1.0628985
4.62431	-12.184598	-8.789817
6.2198153	-14.095283	-9.490423
-4.3709435	-9.832928	-4.5898266
3.3846755	-3.5153656	-6.2663307
-0.004513265	-7.194132	-6.8417974
-0.124207556	0.7189924	-1.6791373
5.1595936	-14.039549	-8.8203945
1.6574376	-3.2343092	-6.29561
10.426374	-7.902752	-2.3739312
1.4860806	-9.883656	-7.3563895
2.4130332	-0.85939455	0.099055804
7.3034315	-10.654297	-1.9753095
2.980725	0.05607258	-0.58762956
2.2535353	-0.76894647	0.15981342
10.74439	-6.691654	-3.0171428
8.521033	1.700094	-5.418087
12.614589	-7.335535	2.8956728
3.3857846	-16.103275	2.97154
3.391918	-16.106483	2.9745548
3.3887584	-16.103477	2.9759433
3.394595	-16.10891	2.9796772
11.655656	-12.817729	3.385051
3.1110768	-0.5141389	-0.27527684
-2.7765374	-7.7530932	-3.219767
11.143838	-12.374356	1.4209297
12.708365	-12.866137	2.2077448
10.329369	-7.5802546	0.7270669
8.690646	-13.246272	-1.1696336
0.8423172	-13.426323	-3.8344784
1.889885	-8.040191	-8.822982
7.0056286	-11.361402	-0.39858377
10.797095	-2.8573806	3.5436652
8.355923	-9.408997	-3.0044684
-1.2285329	3.2568552	-2.059877
0.19003536	-4.758993	-6.08168
8.901154	-13.392197	1.5596247
7.1489544	-10.777768	-2.1373942
3.8061452	-1.0534687	-0.8629876
-1.3879374	3.7629657	-5.0496335
-6.216795	-4.592758	5.9837027
11.46975	-8.873932	3.0493426
8.141743	-7.25183	-1.1538805
10.688021	-7.9701276	-2.2344308
10.860969	-8.091893	-2.2023776
5.0045443	-0.9070345	-3.3512473
8.788915	-11.00777	3.2458513
8.6327715	-12.994903	-1.5169226
2.5527904	-15.405383	2.6245892
2.7764864	-15.595998	2.7075992
1.936297	-14.814677	3.1529489
2.3423243	-0.8619723	0.15013325
4.579718	-10.451688	-8.469098
5.248539	5.2330155	-6.658664
9.421986	-10.577088	-0.044632252
9.340419	-12.71246	0.27183214
3.3814874	-1.2678719	-0.21065445
6.629007	-7.482821	-3.8921478
7.59327	-1.0413836	-3.4232416
8.470173	10.712462	1.8264775
10.693624	4.5901594	0.6834901
8.850537	-10.910742	-0.5435446
-10.669338	4.9555216	1.1811179
12.167637	-6.664089	3.5856805
10.928699	-9.989255	2.1255066
8.171022	-8.026838	-2.645196
11.295956	-8.911326	-0.004085334
9.120533	-13.257398	-2.0056493
12.40163	-4.681654	-0.1315876
9.484174	-5.2287145	0.876081
-8.277797	-8.843322	0.3465961
6.0767784	-13.461877	-9.55099
3.5265179	1.1937574	-1.8772595
-1.5694052	5.6619787	-7.0108185
6.598759	-7.04223	-4.411959
8.201987	8.413189	-4.0274987
12.203714	-12.697946	3.3447826
3.4486744	-1.4587324	-0.10384374
8.529497	-10.752796	1.3712875
6.8615437	-11.630061	-0.4820578
8.411856	-9.009342	-0.70627797
10.838636	-7.3005285	-0.3491206
11.909413	-14.175911	3.389489
12.033723	-4.8034554	5.051795
11.886147	-14.143249	3.1695004
11.530883	-12.214848	0.66164327
12.784244	-10.22326	2.0365324
12.0099945	3.1719244	5.140248
12.166078	-11.782152	2.1962237
11.967937	-13.507118	3.5993938
11.40718	-14.4978075	2.6319463
9.700726	3.3292236	4.292788
9.743658	3.5669618	4.3129535
10.659232	-13.379642	3.043419
9.098207	-12.669688	2.426204
12.610248	-5.3006926	5.2709355
8.993703	-10.03729	0.20634253
9.773818	-14.388529	-0.590829
1.2900836	10.651903	1.1198795
1.8717835	1.5398726	-5.9757633
7.0817976	-7.750015	-0.40418285
9.239259	-12.856444	0.5630845
10.885224	-12.966786	1.4399706
10.018899	-1.3323454	0.89627665
11.944106	-10.2922535	1.1422681
6.062537	-14.084092	-9.401557
0.5799724	-7.838491	-7.7803087
2.6280425	-11.018687	-7.9436245
5.9995203	-14.141997	-9.353246
-0.03475821	-8.779201	-6.696411
1.3128107	-9.628566	-7.4664345
5.4800644	-13.911291	-9.048699
5.605397	-13.693559	-9.145927
0.20413588	-8.00689	-7.0462904
5.7950172	-6.3908653	-5.2433944
-3.4024923	-8.754783	-5.0228963
2.5978777	-0.87664187	-6.754326
1.5766068	-0.79331326	-6.698801
7.186299	1.7808717	-4.612248
9.037061	-13.31517	0.028119454
8.435976	-11.8359995	1.8609476
9.201753	-10.817333	3.2022777
